"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
"310"	310	"median"	"chr9"	"9q"	67800000	73199999	0.397073	0.405018362211509	0.20266013871889	0.0555299823065785	0.203425932396034	0.0559460218324653	0.00127489625972848	0.00424483299398099	0.000300716047092646	6.81443024572492e-05	0.000315293008397418	6.75165630658542e-05	-0.00378598067999443	0.00216697838881405	6.41387742111955e-05	3.1019820153189e-05	-0.00171067195461625	0.00273701406977333	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"311"	311	"median"	"chr10"	"10p"	100000	5099999	0.4293144	0.440336125855027	0.204378956680397	0.0522524141108233	0.193801464769687	0.0533487375291696	-0.00935375121435247	0.00441418892960349	0.000378859928287735	7.18294262392651e-05	0.000302922704402172	7.27414298889517e-05	-0.000152616550638242	0.00313930951085117	5.87068638251358e-05	3.10054587470212e-05	-0.00348175476059069	0.00384796852983339	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"312"	312	"median"	"chr10"	"10p"	5100000	10099999	0.4106774	0.420854892275121	0.207243633860977	0.0542362316247808	0.201331114693813	0.054899192825536	0.00116811218033891	0.0031753826924981	0.000354814907553668	7.3867922685019e-05	0.000336724712596604	7.44809727711651e-05	0.00514881013767187	0.00145685103697779	6.76542703534235e-05	3.31451714219347e-05	0.00485294531064211	0.00217671893355718	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"313"	313	"median"	"chr10"	"10p"	10100000	15099999	0.4312472	0.439442328964827	0.217438345266508	0.0553308899596592	0.210094231085483	0.0556814721832751	0.00272396662794514	0.00551724320281713	0.000406831179832216	7.87438296946643e-05	0.000360596126121268	7.5396527458044e-05	0.00617082733140372	0.00338061508034676	7.21921619753105e-05	3.37952999568402e-05	0.00591317180451751	0.00440813546208014	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"314"	314	"median"	"chr10"	"10p"	15100000	20099999	0.3936874	0.402983277522809	0.196978725940051	0.0538174882462772	0.197534797280889	0.0542266449754474	-0.00308851650663243	0.00284449247857964	0.000323985132739473	7.41311971509192e-05	0.000334570906533373	7.32726692939575e-05	0.00348845542412595	0.0016602336299103	6.6089396198153e-05	3.25531814440973e-05	0.00247116395203839	0.00215237262680055	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"315"	315	"median"	"chr10"	"10p"	20100000	25099999	0.401814	0.411043760822862	0.202124399959146	0.0544262743061422	0.200555837060798	0.0549931926722163	-0.00318151256092046	0.00356684596759156	0.000339780910276321	7.44808603701624e-05	0.000329233953692396	7.43327381385223e-05	0.00353228655446908	0.00119316348011953	6.53518646717812e-05	3.27838330674112e-05	0.00212945195846211	0.00212222031959829	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"316"	316	"median"	"chr10"	"10p"	25100000	30099999	0.4055386	0.414957907624588	0.211234083065572	0.0543502150874672	0.207318488609012	0.0548704550422166	0.00306696784613524	0.00360254650625976	0.000341939665757348	7.23735111466866e-05	0.00032753781951189	7.20658260292769e-05	0.00271696441778298	0.00126728200349544	6.75519302074257e-05	3.22384265761657e-05	0.0031116498531383	0.00198398794141417	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"317"	317	"median"	"chr10"	"10p"	30100000	35099999	0.4093708	0.418299085874525	0.211974384169688	0.0553824362256383	0.208559184414166	0.0559538924519638	0.00568692357657488	0.00324905885342926	0.000360360403993048	7.65683493359331e-05	0.000338878121021431	7.69337610474975e-05	0.00588188495509382	0.00134198269616562	7.01767982948298e-05	3.43158062854856e-05	0.00620674244388538	0.00206101244804613	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"318"	318	"median"	"chr10"	"10q"	128500000	133599999	0.490071	0.502282134065857	0.207114606588774	0.0487426201426962	0.183753903977534	0.0496566332633773	-0.02403147813107	0.00391293566416659	0.000409058368658686	8.41867038897733e-05	0.00031286056721247	7.19812290151405e-05	0.00175097945601766	0.00223713807434556	5.7489350625917e-05	2.92661724660928e-05	-0.00593059415726324	0.00247250853410966	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"319"	319	"median"	"chr10"	"10q"	123400000	128499999	0.4513414	0.463237821448111	0.210905978726006	0.052261603601749	0.194162762070649	0.0528683784553119	-0.011113329505463	0.00437399177432773	0.000412559964199334	8.26092461725208e-05	0.000335880839206309	7.63068080231975e-05	0.0051711646370485	0.00229865677136631	6.44940086776284e-05	3.22984801828171e-05	0.000988551592052824	0.00312209660044501	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"320"	320	"median"	"chr10"	"10q"	118400000	123399999	0.4385358	0.448459853108581	0.202485903865923	0.0511331978650287	0.192210563015369	0.0519109148479957	-0.0127942894252846	0.00247738632608691	0.000397384504617863	7.42739268643894e-05	0.000317841491429341	7.22363015720833e-05	0.00193233567545562	0.00214005140743286	6.05923181855954e-05	3.05446178902111e-05	-0.00252713319100858	0.00236212484123956	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"321"	321	"median"	"chr10"	"10q"	113400000	118399999	0.4110988	0.420049517172927	0.200116217936301	0.051431467056122	0.193924459059238	0.0522301341132321	-0.0140971846740284	0.00385657579227982	0.000351134054021853	7.16641185262856e-05	0.000328772770941648	7.27734843893946e-05	0.00362736192628056	0.00176277718664108	6.32014747321465e-05	3.09181055682124e-05	-0.00131155149399724	0.00240387533887989	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"322"	322	"median"	"chr10"	"10q"	108400000	113399999	0.4079202	0.416531157745319	0.207637061793358	0.0532989044104732	0.20486021151768	0.0537996001155621	-0.00246722910988259	0.00422091126182162	0.000353555668187521	7.16567104859783e-05	0.000343207304558613	7.10825304530875e-05	0.00409604127414284	0.0020140419577494	7.03095210062902e-05	3.15186429792354e-05	0.00331324014753712	0.00283329981549472	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"323"	323	"median"	"chr10"	"10q"	103400000	108399999	0.4009252	0.409261950964515	0.197038411324126	0.0526074511792426	0.196874487839519	0.0531130561593825	-0.0088449399678598	0.00341512823831614	0.000328220232513845	7.26268394925111e-05	0.00033653219987886	7.16020801449472e-05	0.00268819099008129	0.00224734466406431	6.6254604492657e-05	3.07780128789858e-05	-0.000544855248158239	0.00268012655559167	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"324"	324	"median"	"chr10"	"10q"	98400000	103399999	0.4428412	0.451176273716825	0.22275708844689	0.0555181320859204	0.209898525166896	0.0560915280827595	0.0110410424919571	0.00460146834328904	0.000416065575408512	8.05849553637253e-05	0.000343929131242547	7.72286342451423e-05	0.00769084191381312	0.00186058867263345	7.21902174097424e-05	3.51714981099207e-05	0.0107968385252004	0.00314976063340742	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"325"	325	"median"	"chr10"	"10q"	93400000	98399999	0.4284554	0.438092803473853	0.212610680233851	0.0538882680411539	0.204374019739769	0.0544481901369683	0.00129806274642068	0.00376544625609962	0.000393657598770982	7.55015050422107e-05	0.000344114581234192	7.36777485169929e-05	0.00537523913709706	0.00191853130560821	7.00872543744664e-05	3.29246980907437e-05	0.00552868737223079	0.00273504648245921	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"326"	326	"median"	"chr10"	"10q"	88400000	93399999	0.395329	0.403573628600792	0.206293583768441	0.0556111186849549	0.206486583257569	0.0559851021134032	0.00532151241395439	0.00364392443538941	0.000336919356374718	7.59300937295739e-05	0.000342279581240088	7.48788787047745e-05	0.00483302635867348	0.00143319595487161	7.06385698003428e-05	3.40121756573893e-05	0.00607407919162296	0.00237483379469308	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"327"	327	"median"	"chr10"	"10q"	83400000	88399999	0.4117024	0.422925675717034	0.19851939041011	0.052081902414747	0.191928606564344	0.0532338023051168	-0.0120454030595396	0.00339246046810209	0.000310668881313542	6.63185668802795e-05	0.000286303346482434	6.78279091300449e-05	-0.00746312612398028	0.00131915376324356	5.46568250301849e-05	2.87406818732277e-05	-0.0103973135465027	0.00182018714808107	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"328"	328	"median"	"chr10"	"10q"	78400000	83399999	0.4154524	0.423731098515305	0.204259152599944	0.0512240286733345	0.19681043198991	0.0524205104532437	-0.00616093069614738	0.00300497994254048	0.000334933455253535	7.06287287657324e-05	0.000313819749288214	7.29465783651121e-05	0.000117987937414354	0.00164427370260028	6.16177905258008e-05	3.07280325938044e-05	-0.0021397711723023	0.00201226331237978	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"329"	329	"median"	"chr10"	"10q"	73400000	78399999	0.4283614	0.436653635638718	0.21949860724234	0.0549454822760913	0.210252779130991	0.0554067930535541	0.00779024283154857	0.00423466353102806	0.000368569676014662	7.1892464010532e-05	0.000325939273339872	7.00097818217436e-05	-0.00113344815528829	0.002620347781545	6.73345176492074e-05	3.1604328146453e-05	0.00182053892195874	0.00327478578574921	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"330"	330	"median"	"chr10"	"10q"	68400000	73399999	0.4603638	0.469794352734338	0.223247843044557	0.0556855888075706	0.206802018668272	0.0563562176371338	0.0081008698551708	0.00473597655080304	0.000427831766072068	8.81506396372134e-05	0.000360592626621519	7.92120582142552e-05	0.00971211014741313	0.00230790877547072	7.45712831022246e-05	3.58821133708656e-05	0.0113213644589726	0.00340278221076913	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"331"	331	"median"	"chr10"	"10q"	63400000	68399999	0.3711326	0.381559229973198	0.191170497928682	0.053921046105693	0.197114391156187	0.0543023584736778	-0.00430560596400838	0.00409439151945839	0.000269386684296891	7.58465557415485e-05	0.000319063514617854	7.3836817781897e-05	-0.000715862899672951	0.00225918379699041	6.28920104240514e-05	3.17269956207792e-05	-0.00223831293646167	0.00272953669091404	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"332"	332	"median"	"chr10"	"10q"	58400000	63399999	0.3877134	0.396125022915036	0.193194094346417	0.0530318433155434	0.196909070298046	0.0533740243369463	-0.00387563632303881	0.00332961868892369	0.000315400471034665	7.51925542781486e-05	0.000338223528673957	7.30002669735737e-05	0.0031211624145777	0.00178555672604107	6.65992805841135e-05	3.19520992305847e-05	0.00173669585700752	0.00223734349877316	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"333"	333	"median"	"chr10"	"10q"	53400000	58399999	0.3523654	0.364311560030731	0.187070025969292	0.0542541014470005	0.197228376890751	0.0540988477889632	-0.00215535721750973	0.00379941429761743	0.000255162750177903	8.69726182175157e-05	0.000317942845471405	8.1705991353233e-05	0.00335687841169862	0.00508627214398638	6.2707351356352e-05	3.37555342364399e-05	0.00253290741604173	0.00500518566781224	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"334"	334	"median"	"chr10"	"10q"	48400000	53399999	0.3983554	0.409306961861815	0.201617625530669	0.0529617387978209	0.199677004917866	0.0539770858741071	-0.00285857328531019	0.00502509756286132	0.000315286008878601	7.26686911504407e-05	0.000323765564437349	7.43441168232574e-05	0.00130625750926349	0.00249227257397357	6.46485382023922e-05	3.1902688400349e-05	0.000145453874996235	0.00343998565645002	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"335"	335	"median"	"chr10"	"10q"	43200000	48399999	0.4339542	0.447823701682438	0.20889669539643	0.0528828382472718	0.19656438136295	0.0541728782502535	-0.00937328329924819	0.00401770571958336	0.000305594118622906	6.14085683617476e-05	0.000245267132040667	6.12582027957878e-05	-0.0208816865994778	0.00261314287740261	4.82107820782388e-05	2.53652193356443e-05	-0.0212110745185088	0.00267876241107888	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"336"	336	"median"	"chr11"	"11p"	100000	5099999	0.5019516	0.512974041315462	0.234084036945854	0.0545309644330879	0.208164024156361	0.0554113867373504	0.00262862239838958	0.00446272722819986	0.00031352021006169	6.55726973978036e-05	0.000253719961463707	5.896028964245e-05	-0.0201998680104946	0.00193961006025667	5.2815368187082e-05	2.55770901126905e-05	-0.0181853782559388	0.00258128085490679	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"337"	337	"median"	"chr11"	"11p"	5100000	10099999	0.4151842	0.424238627609834	0.211197907461737	0.0534965699923073	0.206222159599197	0.0544283203530079	0.0013213976514257	0.00491380836035695	0.000350601298905406	7.08881912383942e-05	0.000325597451712139	7.13949028016141e-05	0.00108128444092546	0.00175296688099349	6.64305583904872e-05	3.16304990230556e-05	0.00129243887047108	0.00302179286956947	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"338"	338	"median"	"chr11"	"11p"	10100000	15099999	0.4186374	0.42805170074931	0.206098814870935	0.0540834345501693	0.199099219030665	0.0547164463706094	-0.00110341200277333	0.00255610586957507	0.000380556666134719	7.5677108702661e-05	0.000342189603702422	7.53486768390208e-05	0.00519625008034095	0.00167515427874135	6.74972742460888e-05	3.32156765017444e-05	0.00475274111766719	0.00204246384169971	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"339"	339	"median"	"chr11"	"11p"	15100000	20099999	0.4228068	0.431234621944753	0.201857237880349	0.0524651235789505	0.193881795884429	0.0532797204937784	-0.00881627435539646	0.00232488299096944	0.000374793224420429	7.4732419062933e-05	0.000337739442902346	7.4671679657673e-05	0.00435485515567869	0.00130892619998623	6.54815297309134e-05	3.20802718702103e-05	0.000994847041387723	0.00178253867905829	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"340"	340	"median"	"chr11"	"11p"	20100000	25099999	0.3693818	0.379064302167599	0.190598358067572	0.0536706719478988	0.197277341070647	0.0539406746391078	-0.00782936205025635	0.0040785117801495	0.000276368875816802	7.91597834418688e-05	0.000334830654138163	7.58427461857944e-05	0.00162610745150073	0.00307696499148754	6.60545011573222e-05	3.30005992087461e-05	-0.00149372178945289	0.0036029862337376	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"341"	341	"median"	"chr11"	"11p"	25100000	30099999	0.3695998	0.381468950971473	0.190458937198068	0.053844196782458	0.19896675277151	0.0537912174488798	-0.00392308366832744	0.00418117241885625	0.00027076023016966	7.7214519572815e-05	0.000331218206509023	7.24663868621405e-05	0.000499214267103669	0.00266924490499532	6.54654140372459e-05	3.12741636200613e-05	-0.00107555450971064	0.00305011567796195	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"342"	342	"median"	"chr11"	"11p"	30100000	35099999	0.4037158	0.413085205696361	0.206944845509674	0.0542302704300552	0.204201013423124	0.0547720513120149	0.00167114162301919	0.00381337759771477	0.000347089958365188	7.47161509079421e-05	0.000339527569304196	7.50608198197879e-05	0.00460600217393264	0.00107293631391111	6.93318737370065e-05	3.32130813331768e-05	0.00438771797979992	0.00206875665100718	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"343"	343	"median"	"chr11"	"11p"	35100000	40099999	0.380029	0.390457313642116	0.196419805609189	0.0534987726240946	0.199374411984427	0.0539983605379001	-0.00280283137580688	0.00400317532845804	0.000294282203240836	7.70174448279091e-05	0.000327494065933687	7.63195592959901e-05	0.00325130409562269	0.00185687664594948	6.47749106744171e-05	3.28689524190258e-05	0.00162021397038751	0.00253040399987874	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"344"	344	"median"	"chr11"	"11p"	40100000	45099999	0.4011364	0.409951804434382	0.201465144972239	0.0510731220757572	0.19934553053302	0.0518668512476448	-0.00365845111295624	0.00444242600994509	0.000325129754300114	7.14604222143873e-05	0.000340473944478404	7.14824344868326e-05	0.00471214269206863	0.0023949517326734	6.73023467454182e-05	3.11931070534325e-05	0.0030380350833259	0.00307912886217546	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"345"	345	"median"	"chr11"	"11p"	45100000	50099999	0.4279618	0.438082270782756	0.219797782126549	0.0544643541197007	0.208173848063632	0.0555250079576408	0.00904960209861342	0.00521751778276576	0.00032658792554635	6.3685248829561e-05	0.000305306248279847	6.35085737556743e-05	-0.00701809149551497	0.00344694535989131	6.29174007236269e-05	2.92194234480575e-05	-0.00510492380049585	0.00419127524925863	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"346"	346	"median"	"chr11"	"11q"	130000000	134999999	0.4388262	0.449168431741707	0.197422242803118	0.0500012315724888	0.184299226901782	0.0507512328686889	-0.0244195294853709	0.00461835349644787	0.000375867382735491	7.15840959636262e-05	0.000307015865328492	6.90671210669025e-05	-0.00371206554799023	0.00239287709433182	5.65827866266226e-05	2.78985560021012e-05	-0.010833106144813	0.00310166521955944	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"347"	347	"median"	"chr11"	"11q"	125000000	129999999	0.4260906	0.436071495293171	0.208757441905128	0.0522121598415594	0.202057426726194	0.0529321634181926	-0.0094017131207658	0.00419283897267478	0.000387700427923439	7.56032774333403e-05	0.000342439345389115	7.46262018369524e-05	0.00468340176592243	0.00170110857228555	6.78971306327509e-05	3.19751706005422e-05	0.000386935679358197	0.00255764923243313	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"348"	348	"median"	"chr11"	"11q"	120000000	124999999	0.4235498	0.43242541606889	0.206631111578173	0.0523511596707228	0.198545134510088	0.0529795040108534	-0.00427825883878289	0.00337777755668442	0.000394069273179146	7.54244722666373e-05	0.000356201704684077	7.43671558228429e-05	0.00667063569505847	0.00202080999525987	7.02867216029669e-05	3.2495417199931e-05	0.0045550870135734	0.00260397216513783	166	166.71	3.12905477892667	167	2.4338877385388	157	178
