"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
305	"median"	"chr9"	"9q"	103900000	108899999	0.4019438	0.410204558783223	0.205123292919894	0.0533806531386524	0.204341046907869	0.0537286101683142	-0.000473286545891405	0.00331682118082428	0.000362999963433626	7.42912630724108e-05	0.000365156887783772	7.32765600068362e-05	0.00609515807532308	0.00274634061608186	7.4616540735355e-05	3.26370037501439e-05	0.00609619991913927	0.00333181470101902	166	166.71	3.12905477892667	167	2.4338877385388	157	178
306	"median"	"chr9"	"9q"	108900000	113899999	0.4159298	0.423026042724155	0.213551015756332	0.0547569766322293	0.207373854705345	0.0553058391303663	0.00883703447706367	0.00373268879514976	0.000373727714187535	7.3796909054892e-05	0.00034505577620882	7.37123281159658e-05	0.00585634643096483	0.00174975568120031	7.15555464007679e-05	3.37260806700247e-05	0.008249049845499	0.0025208308490096	166	166.71	3.12905477892667	167	2.4338877385388	157	178
307	"median"	"chr9"	"9q"	113900000	118899999	0.4098864	0.41792362476544	0.198233691191438	0.0514684915523277	0.196259685047917	0.0519647975029187	-0.0130347248237411	0.00427866554748736	0.000356025714636502	7.34234093172403e-05	0.000354505212507499	7.24606342719909e-05	0.00392053585494567	0.00331641265451744	6.8378034292915e-05	3.09896209239214e-05	-0.000360269492023216	0.00373922359984785	166	166.71	3.12905477892667	167	2.4338877385388	157	178
308	"median"	"chr9"	"9q"	118900000	123899999	0.4268596	0.435147469571282	0.208297962648557	0.0543842803993373	0.199832376657272	0.0550649492112252	0.00374363899017435	0.00387772220883184	0.000383638853322962	7.5941148711103e-05	0.000340232581722737	7.45990192148569e-05	0.00659591191168745	0.00192575138596354	6.79098863164611e-05	3.39596331581064e-05	0.00716283190435017	0.00264830184547067	166	166.71	3.12905477892667	167	2.4338877385388	157	178
309	"median"	"chr9"	"9q"	123900000	128899999	0.4737686	0.483055220740294	0.230379074232855	0.0546656362795624	0.211118821451647	0.0552060427488536	0.0133710761822978	0.00425611680730952	0.000440493739578627	8.99984051744552e-05	0.000350823384396328	7.81971652743924e-05	0.00963264064227896	0.00172183930325226	7.35288303679498e-05	3.56663461535315e-05	0.0132427167215246	0.00270213367642005	166	166.71	3.12905477892667	167	2.4338877385388	157	178
310	"median"	"chr9"	"9q"	128900000	133899999	0.5045064	0.513361276979074	0.228961812448908	0.0535076938121177	0.204221784076757	0.0538865187126327	0.00245077553031772	0.00485813130962849	0.000418872581132899	9.37616438285703e-05	0.000343175565308814	7.31960466391194e-05	0.00443657271699968	0.00282735457664048	7.00185662281792e-05	3.25627173760628e-05	0.00463255216038809	0.00397473627775291	166	166.71	3.12905477892667	167	2.4338877385388	157	178
311	"median"	"chr10"	"10p"	100000	5099999	0.4293144	0.440336125855027	0.204378956680397	0.0522524141108233	0.193801464769687	0.0533487375291696	-0.00936023896850617	0.00446626400409763	0.000378859928287735	7.18294262392651e-05	0.000302922704402172	7.27414298889517e-05	-0.000177771209519779	0.00307360686762814	5.87068638251358e-05	3.10054587470212e-05	-0.00341696124708039	0.00382194799541646	166	166.71	3.12905477892667	167	2.4338877385388	157	178
312	"median"	"chr10"	"10p"	5100000	10099999	0.4106774	0.420854892275121	0.207243633860977	0.0542362316247808	0.201331114693813	0.054899192825536	0.000962289298400405	0.00322374218207884	0.000354814907553668	7.3867922685019e-05	0.000336724712596604	7.44809727711651e-05	0.00499978527839471	0.00144558136658709	6.76542703534235e-05	3.31451714219347e-05	0.0047779497164386	0.00216418488681863	166	166.71	3.12905477892667	167	2.4338877385388	157	178
313	"median"	"chr10"	"10p"	10100000	15099999	0.4312472	0.439442328964827	0.217438345266508	0.0553308899596592	0.210094231085483	0.0556814721832751	0.00263838515676689	0.0055537742528596	0.000406831179832216	7.87438296946643e-05	0.000360596126121268	7.5396527458044e-05	0.00598040742641561	0.00332671051846302	7.21921619753105e-05	3.37952999568402e-05	0.00579050511393265	0.0043706384138186	166	166.71	3.12905477892667	167	2.4338877385388	157	178
314	"median"	"chr10"	"10p"	15100000	20099999	0.3936874	0.402983277522809	0.196978725940051	0.0538174882462772	0.197534797280889	0.0542266449754474	-0.00318043920287981	0.00288163206238955	0.000323985132739473	7.41311971509192e-05	0.000334570906533373	7.32726692939575e-05	0.00336416830157509	0.001628823731108	6.6089396198153e-05	3.25531814440973e-05	0.00239842207896955	0.00213467335464388	166	166.71	3.12905477892667	167	2.4338877385388	157	178
315	"median"	"chr10"	"10p"	20100000	25099999	0.401814	0.411043760822862	0.202124399959146	0.0544262743061422	0.200555837060798	0.0549931926722163	-0.00322466072347898	0.00357538778787913	0.000339780910276321	7.44808603701624e-05	0.000329233953692396	7.43327381385223e-05	0.00341653659921267	0.0011685633030173	6.53518646717812e-05	3.27838330674112e-05	0.00204910319688168	0.00209210975308092	166	166.71	3.12905477892667	167	2.4338877385388	157	178
316	"median"	"chr10"	"10p"	25100000	30099999	0.4055386	0.414957907624588	0.211234083065572	0.0543502150874672	0.207318488609012	0.0548704550422166	0.0029452360216288	0.00362092971235295	0.000341939665757348	7.23735111466866e-05	0.00032753781951189	7.20658260292769e-05	0.0026083766822388	0.00124822148823382	6.75519302074257e-05	3.22384265761657e-05	0.00306220791969338	0.00196655440046247	166	166.71	3.12905477892667	167	2.4338877385388	157	178
317	"median"	"chr10"	"10p"	30100000	35099999	0.4093708	0.418299085874525	0.211974384169688	0.0553824362256383	0.208559184414166	0.0559538924519638	0.00560679204687333	0.00324980440762688	0.000360360403993048	7.65683493359331e-05	0.000338878121021431	7.69337610474975e-05	0.00568620679795611	0.0013153385040302	7.01767982948298e-05	3.43158062854856e-05	0.00602423921620653	0.00203882742400582	166	166.71	3.12905477892667	167	2.4338877385388	157	178
318	"median"	"chr10"	"10q"	41700000	46899999	0.4308496	0.442918472421982	0.213393429892974	0.0532197139015293	0.201636316725169	0.0544376719676044	-0.00483096300782251	0.00412705392463041	0.000307747323703004	6.12106608616437e-05	0.000253625203609395	6.04834775802656e-05	-0.0186559668313002	0.00178399661439699	5.11400518844696e-05	2.57837446503633e-05	-0.0178819009386386	0.00210647751395925	166	166.71	3.12905477892667	167	2.4338877385388	157	178
319	"median"	"chr10"	"10q"	46900000	52099999	0.4154668	0.427922109449338	0.206172470482738	0.0526488068599847	0.199339599887146	0.0540397511100762	-0.00795972526996051	0.0056395153041158	0.000316432323027831	6.56565307446952e-05	0.000296942160536933	6.85814569557823e-05	-0.00710051959612072	0.00239481869148568	5.91923314710568e-05	2.91313595880362e-05	-0.00853917514884746	0.00332582340244365	166	166.71	3.12905477892667	167	2.4338877385388	157	178
320	"median"	"chr10"	"10q"	52100000	57099999	0.353483	0.365416969784609	0.184146779113583	0.0541914206992986	0.194769057055677	0.0540862201106689	-0.00268641496101477	0.00391020524777671	0.000259160423479092	8.62143676472722e-05	0.00031540490846549	8.18121262653166e-05	0.00313515696537197	0.0049697099273906	6.14311166125557e-05	3.37147325185181e-05	0.00210925650812181	0.00483597094541652	166	166.71	3.12905477892667	167	2.4338877385388	157	178
321	"median"	"chr10"	"10q"	57100000	62099999	0.3788292	0.387921331129714	0.192410897496606	0.0529738838176458	0.197387139249345	0.0532034390798652	-0.00464729771457394	0.00389539990300206	0.000300863777214522	7.67189680975935e-05	0.000338059583231633	7.35150345560336e-05	0.00378234498232196	0.00222312547873852	6.65441020579092e-05	3.19801807245364e-05	0.00255760939562125	0.00277866731089822	166	166.71	3.12905477892667	167	2.4338877385388	157	178
322	"median"	"chr10"	"10q"	62100000	67099999	0.373633	0.383537915835223	0.193412331793533	0.0538840174604862	0.198495399532248	0.0542908811424409	-0.00372011863661003	0.00387493402655137	0.000275567640724353	7.57714863962851e-05	0.000319255904651109	7.40391041989189e-05	-0.00120157341323446	0.00201605627819088	6.33708283467513e-05	3.1902208206107e-05	-0.00167020494222869	0.00253050423118946	166	166.71	3.12905477892667	167	2.4338877385388	157	178
323	"median"	"chr10"	"10q"	67100000	72099999	0.4539458	0.463747310576963	0.215732227630551	0.0543210552103215	0.199369723919184	0.0550897866944614	0.000439771151015756	0.00396068814287499	0.000423396098956838	8.36989846030954e-05	0.000350680998920554	7.75129611721104e-05	0.00770909853193939	0.00165604337481255	6.99151739384945e-05	3.43772924806029e-05	0.00709192942899179	0.00251642756168733	166	166.71	3.12905477892667	167	2.4338877385388	157	178
324	"median"	"chr10"	"10q"	72100000	77099999	0.4159878	0.424753847660484	0.223232690675397	0.05712215106756	0.216592637428824	0.0575736167164316	0.0190549791353116	0.00514251439147551	0.000355686688653309	7.38636635629103e-05	0.000328915558733249	7.32924744379138e-05	0.00227040527431801	0.00213142432440355	7.08511105798338e-05	3.42876195391105e-05	0.00799093045599326	0.00333108174813641	166	166.71	3.12905477892667	167	2.4338877385388	157	178
325	"median"	"chr10"	"10q"	77100000	82099999	0.4383834	0.446461989028378	0.209862246340708	0.0517343029490964	0.196457557472569	0.0527805464613414	-0.00952265721574118	0.00332985140016535	0.000374790744594373	7.26304174455097e-05	0.000318537715679212	7.21620624957226e-05	-0.00216104307538932	0.00148846368165793	6.25791415852295e-05	3.03838390221828e-05	-0.00487401177877803	0.00197792654676637	166	166.71	3.12905477892667	167	2.4338877385388	157	178
326	"median"	"chr10"	"10q"	82100000	87099999	0.405999	0.415857916104926	0.19538505912893	0.0504199369451754	0.190598015944894	0.0514763859310246	-0.0150730634788752	0.00426802535202913	0.000326239337442292	7.11622428430638e-05	0.000314990279793142	7.23391233652418e-05	0.000278022089819226	0.00150473660045112	5.99903013201661e-05	3.00514191911222e-05	-0.00422934227964608	0.00238948142481798	166	166.71	3.12905477892667	167	2.4338877385388	157	178
327	"median"	"chr10"	"10q"	87100000	92099999	0.3892964	0.3994321279775	0.203203085035218	0.056241960769323	0.204778328848833	0.0565553194693462	0.00478833264592778	0.00453899798862395	0.000295541286957541	6.99290870789284e-05	0.000312808568526662	6.847955177513e-05	-0.00454869338087137	0.00164749955969752	6.38030098292541e-05	3.12437261203891e-05	-0.00258213265397692	0.00254761203426866	166	166.71	3.12905477892667	167	2.4338877385388	157	178
328	"median"	"chr10"	"10q"	92100000	97099999	0.4147212	0.42415002302324	0.213031331071642	0.0545518198486297	0.208835753558764	0.0550153328110015	0.00513503607077966	0.00281032763395968	0.000371838855138314	7.42226627527936e-05	0.000341067188667726	7.37025528831417e-05	0.0059176524454922	0.00135178156909046	7.07614891888803e-05	3.33601536297387e-05	0.00712549541531525	0.00196371754785709	166	166.71	3.12905477892667	167	2.4338877385388	157	178
329	"median"	"chr10"	"10q"	97100000	102099999	0.4455738	0.454730823191127	0.21616934455496	0.0537945246765364	0.202254000835931	0.0544595405383583	-0.000682521958728391	0.00366883955967832	0.000414230836628208	8.02986164900528e-05	0.000345517982017665	7.59804617351687e-05	0.00659066550493932	0.00151331267211162	6.93393988072053e-05	3.36155765019874e-05	0.0064914039280631	0.00234180373043817	166	166.71	3.12905477892667	167	2.4338877385388	157	178
330	"median"	"chr10"	"10q"	102100000	107099999	0.423723	0.431686434624566	0.21078301260783	0.0544767773867215	0.205138797237265	0.0550514274362989	0.00108227458542665	0.00302870159462855	0.000365611423239581	7.4789246255402e-05	0.000339485324453843	7.34312733960482e-05	0.00410029148199435	0.00222932149396411	6.96416111381641e-05	3.27438329661079e-05	0.00412837926372507	0.00259904880089101	166	166.71	3.12905477892667	167	2.4338877385388	157	178
331	"median"	"chr10"	"10q"	107100000	112099999	0.3941466	0.402764284897572	0.199012924300526	0.0528540814879324	0.199942436743214	0.0533452387901506	-0.00437145094230904	0.00387920797139055	0.000320780192369678	7.31577552237794e-05	0.000333309916851739	7.18330484356561e-05	0.00203788883668414	0.00155564350608244	6.64937530514254e-05	3.10898260635437e-05	0.000440091779176043	0.00238629240650804	166	166.71	3.12905477892667	167	2.4338877385388	157	178
332	"median"	"chr10"	"10q"	112100000	117099999	0.4110764	0.419652935454623	0.203059421250276	0.052611790655626	0.19725046581739	0.0532647576044841	-0.00963873219971303	0.00469283214741712	0.000360844726826182	7.21545414983899e-05	0.000338942713920874	7.29756261058251e-05	0.00474276177858146	0.00186795023668998	6.61899016034048e-05	3.18067229698782e-05	0.00105749974614222	0.00287403262766009	166	166.71	3.12905477892667	167	2.4338877385388	157	178
333	"median"	"chr10"	"10q"	117100000	122099999	0.4331712	0.443138233886726	0.203355808327757	0.0517412563658372	0.191742998777362	0.0524566878973772	-0.00941426801924385	0.00398909724789063	0.000396597292841679	7.39605332455004e-05	0.000326797168791264	7.233239610125e-05	0.00278164192962671	0.00239745001021054	6.18918047642429e-05	3.11287501286029e-05	-0.000604687455338959	0.00308632630499531	166	166.71	3.12905477892667	167	2.4338877385388	157	178
334	"median"	"chr10"	"10q"	122100000	127199999	0.4516486	0.462963608384404	0.207803347793054	0.051050386442438	0.190639268844356	0.0516650089818113	-0.01582232112835	0.00391127338464769	0.00040582017672557	7.99125836872216e-05	0.000324130194578029	7.3980915399023e-05	0.00238359824791448	0.0020294747397482	6.17919433047342e-05	3.09308103246995e-05	-0.00249918749647791	0.00266392820867091	166	166.71	3.12905477892667	167	2.4338877385388	157	178
335	"median"	"chr10"	"10q"	127200000	132299999	0.4631536	0.476697907154139	0.201282508015675	0.0487018339430189	0.181849843750176	0.0497230204571823	-0.0269164197598842	0.0032455852118528	0.000403552325020286	7.97206290708884e-05	0.000312804568688871	7.2750815871023e-05	0.000706508886943357	0.00214057445430134	5.63879198565829e-05	2.91450691929402e-05	-0.0078964688790671	0.00233148965135659	166	166.71	3.12905477892667	167	2.4338877385388	157	178
336	"median"	"chr11"	"11p"	100000	5099999	0.5019516	0.512974041315462	0.234084036945854	0.0545309644330879	0.208164024156361	0.0554113867373504	0.0024936172965872	0.00448129871534797	0.00031352021006169	6.55726973978036e-05	0.000253719961463707	5.896028964245e-05	-0.019945028155286	0.00190266436751614	5.2815368187082e-05	2.55770901126905e-05	-0.0180037862932328	0.00254176412432306	166	166.71	3.12905477892667	167	2.4338877385388	157	178
337	"median"	"chr11"	"11p"	5100000	10099999	0.4151842	0.424238627609834	0.211197907461737	0.0534965699923073	0.206222159599197	0.0544283203530079	0.0012197098828212	0.00492974911887574	0.000350601298905406	7.08881912383942e-05	0.000325597451712139	7.13949028016141e-05	0.00101396019374743	0.00169871396722765	6.64305583904872e-05	3.16304990230556e-05	0.00122466845053202	0.00296616077579965	166	166.71	3.12905477892667	167	2.4338877385388	157	178
338	"median"	"chr11"	"11p"	10100000	15099999	0.4186374	0.42805170074931	0.206098814870935	0.0540834345501693	0.199099219030665	0.0547164463706094	-0.00118367102330032	0.00255088254092838	0.000380556666134719	7.5677108702661e-05	0.000342189603702422	7.53486768390208e-05	0.00504449304282824	0.00165579353069939	6.74972742460888e-05	3.32156765017444e-05	0.00466114825607121	0.00203347634066974	166	166.71	3.12905477892667	167	2.4338877385388	157	178
339	"median"	"chr11"	"11p"	15100000	20099999	0.4228068	0.431234621944753	0.201857237880349	0.0524651235789505	0.193881795884429	0.0532797204937784	-0.00897173574206989	0.0023411700510897	0.000374793224420429	7.4732419062933e-05	0.000337739442902346	7.4671679657673e-05	0.0042049481606434	0.00129378200792698	6.54815297309134e-05	3.20802718702103e-05	0.000930612138827515	0.00177199499929992	166	166.71	3.12905477892667	167	2.4338877385388	157	178
340	"median"	"chr11"	"11p"	20100000	25099999	0.3693818	0.379064302167599	0.190598358067572	0.0536706719478988	0.197277341070647	0.0539406746391078	-0.00789066951231453	0.00410222243570115	0.000276368875816802	7.91597834418688e-05	0.000334830654138163	7.58427461857944e-05	0.00158422971857997	0.00299501585128311	6.60545011573222e-05	3.30005992087461e-05	-0.00151376623354909	0.00355125425714478	166	166.71	3.12905477892667	167	2.4338877385388	157	178
341	"median"	"chr11"	"11p"	25100000	30099999	0.3695998	0.381468950971473	0.190458937198068	0.053844196782458	0.19896675277151	0.0537912174488798	-0.00406149716578251	0.00417517609336313	0.00027076023016966	7.7214519572815e-05	0.000331218206509023	7.24663868621405e-05	0.000479900876327371	0.00259483785627022	6.54654140372459e-05	3.12741636200613e-05	-0.00106354885862645	0.00300028588368078	166	166.71	3.12905477892667	167	2.4338877385388	157	178
342	"median"	"chr11"	"11p"	30100000	35099999	0.4037158	0.413085205696361	0.206944845509674	0.0542302704300552	0.204201013423124	0.0547720513120149	0.00169214003560179	0.00379315087058984	0.000347089958365188	7.47161509079421e-05	0.000339527569304196	7.50608198197879e-05	0.00445128852772562	0.0010570196564667	6.93318737370065e-05	3.32130813331768e-05	0.00432671946732908	0.00203559601254796	166	166.71	3.12905477892667	167	2.4338877385388	157	178
343	"median"	"chr11"	"11p"	35100000	40099999	0.380029	0.390457313642116	0.196419805609189	0.0534987726240946	0.199374411984427	0.0539983605379001	-0.00283082859692586	0.00399435257443597	0.000294282203240836	7.70174448279091e-05	0.000327494065933687	7.63195592959901e-05	0.00311160882459235	0.00180024315455736	6.47749106744171e-05	3.28689524190258e-05	0.00154643002489668	0.002472624805624	166	166.71	3.12905477892667	167	2.4338877385388	157	178
